DASYLab - V 11.00.00
Worksheet name: 6by10beamlayout
Recording date     : 7/1/2016,  4:52:39 PM
Block length       : 2
Delta              : 0.2 sec.
Number of channels : 16
Date;Measurement time[hh:mm:ss];Slide Disp. Br. 0 [in];Slide Disp. Br. 2 [in];Slide Disp. Br. 3 [in];Slide Disp. Br. 4 [in];String Pot. Br. 5 [in];String Pot. Br. 6 [in];String Pot. Br. 7 [in];String Pot. Br. 8 [in];Slide Disp. Red. O [in];Slide Disp. Red. 2 [in];Slide Disp. Red. 3 [in];Slide Disp. Red. 4 [in];Slide Disp. Red. 5 [in];Slide Disp. Red. 6 [in];Slide Disp. Red. 7 [in];Slide Disp. Red. 8 [in];
7/1/2016;00:03:11.4;0.24387;0.65668;0.27789;0.26938;1.17896;1.16348;-5.49500;-7.33185;0.54803;0.50342;0.59613;0.52118;0.59833;0.75955;0.47717;0.43991;
7/1/2016;00:03:11.6;0.24371;0.65649;0.27817;0.26907;1.18812;1.16531;-5.49530;-7.32941;0.54846;0.50345;0.59650;0.52103;0.59851;0.75940;0.47729;0.43988;
7/1/2016;00:03:11.8;0.24365;0.65649;0.27826;0.26920;1.18751;1.16775;-5.49286;-7.32849;0.54877;0.50406;0.59653;0.52094;0.59845;0.75964;0.47745;0.44019;
7/1/2016;00:03:12.0;0.24414;0.65634;0.27792;0.26944;1.18446;1.16882;-5.49133;-7.32758;0.54892;0.50400;0.59677;0.52097;0.59851;0.75970;0.47739;0.44000;
7/1/2016;00:03:12.2;0.24377;0.65625;0.27826;0.26929;1.18873;1.17050;-5.49072;-7.32819;0.54907;0.50415;0.59714;0.52112;0.59830;0.75955;0.47791;0.44040;
7/1/2016;00:03:12.4;0.24380;0.65652;0.27820;0.26926;1.19605;1.17233;-5.49103;-7.32758;0.54910;0.50427;0.59729;0.52100;0.59830;0.76010;0.47821;0.44000;
7/1/2016;00:03:12.6;0.24405;0.65656;0.27805;0.26917;1.19483;1.17386;-5.49011;-7.32391;0.54919;0.50476;0.59747;0.52084;0.59857;0.76031;0.47806;0.44034;
7/1/2016;00:03:12.8;0.24399;0.65665;0.27780;0.26926;1.19605;1.17554;-5.48645;-7.32147;0.54929;0.50461;0.59781;0.52118;0.59842;0.76044;0.47797;0.44034;
7/1/2016;00:03:13.0;0.24408;0.65640;0.27771;0.26929;1.19483;1.17782;-5.48584;-7.32452;0.54947;0.50497;0.59799;0.52121;0.59863;0.76065;0.47818;0.44028;
7/1/2016;00:03:13.2;0.24408;0.65637;0.27823;0.26932;1.19605;1.17966;-5.48767;-7.32025;0.54987;0.50522;0.59854;0.52127;0.59857;0.76083;0.47821;0.44031;
7/1/2016;00:03:13.4;0.24377;0.65628;0.27802;0.26926;1.19850;1.18103;-5.48401;-7.32056;0.55011;0.50537;0.59857;0.52118;0.59839;0.76108;0.47815;0.44037;
7/1/2016;00:03:13.6;0.24374;0.65634;0.27808;0.26883;1.20216;1.18225;-5.48340;-7.31812;0.55042;0.50555;0.59842;0.52109;0.59839;0.76157;0.47842;0.44061;
7/1/2016;00:03:13.8;0.24380;0.65665;0.27774;0.26895;1.20277;1.18347;-5.48157;-7.31964;0.55038;0.50558;0.59894;0.52127;0.59818;0.76184;0.47836;0.44058;
7/1/2016;00:03:14.0;0.24380;0.65625;0.27805;0.26926;1.20643;1.18698;-5.48096;-7.31995;0.55066;0.50586;0.59882;0.52127;0.59827;0.76160;0.47849;0.44077;
7/1/2016;00:03:14.2;0.24377;0.65643;0.27811;0.26880;1.20216;1.18774;-5.48004;-7.31476;0.55060;0.50604;0.59885;0.52106;0.59836;0.76184;0.47903;0.44080;
7/1/2016;00:03:14.4;0.24380;0.65637;0.27765;0.26895;1.20887;1.18881;-5.47699;-7.31537;0.55093;0.50610;0.59903;0.52097;0.59845;0.76208;0.47867;0.44061;
7/1/2016;00:03:14.6;0.24371;0.65616;0.27795;0.26904;1.20887;1.19263;-5.47546;-7.31262;0.55130;0.50610;0.59909;0.52121;0.59836;0.76184;0.47903;0.44089;
7/1/2016;00:03:14.8;0.24387;0.65616;0.27805;0.26926;1.21620;1.19522;-5.47577;-7.31293;0.55124;0.50641;0.59955;0.52130;0.59839;0.76190;0.47922;0.44110;
7/1/2016;00:03:15.0;0.24377;0.65628;0.27798;0.26898;1.21681;1.19537;-5.47485;-7.30927;0.55145;0.50705;0.59995;0.52127;0.59833;0.76215;0.47928;0.44098;
7/1/2016;00:03:15.2;0.24362;0.65640;0.27802;0.26868;1.21559;1.19659;-5.47394;-7.30957;0.55179;0.50714;0.60007;0.52109;0.59851;0.76233;0.47919;0.44073;
7/1/2016;00:03:15.4;0.24371;0.65646;0.27792;0.26874;1.22169;1.19919;-5.46997;-7.30835;0.55203;0.50763;0.60010;0.52136;0.59836;0.76236;0.47937;0.44107;
7/1/2016;00:03:15.6;0.24377;0.65631;0.27798;0.26886;1.22108;1.20163;-5.47119;-7.31049;0.55231;0.50793;0.60049;0.52118;0.59839;0.76245;0.47937;0.44110;
7/1/2016;00:03:15.8;0.24347;0.65610;0.27805;0.26871;1.22230;1.20361;-5.47058;-7.30560;0.55255;0.50818;0.60049;0.52124;0.59824;0.76230;0.47980;0.44089;
7/1/2016;00:03:16.0;0.24362;0.65640;0.27795;0.26883;1.22779;1.20392;-5.46936;-7.30560;0.55289;0.50848;0.60065;0.52109;0.59839;0.76291;0.48022;0.44119;
7/1/2016;00:03:16.2;0.24365;0.65616;0.27783;0.26871;1.22413;1.20560;-5.46661;-7.30530;0.55292;0.50858;0.60080;0.52124;0.59848;0.76273;0.47986;0.44125;
7/1/2016;00:03:16.4;0.24374;0.65604;0.27795;0.26883;1.22718;1.20834;-5.46478;-7.30316;0.55347;0.50885;0.60098;0.52139;0.59842;0.76242;0.48010;0.44128;
7/1/2016;00:03:16.6;0.24359;0.65588;0.27805;0.26907;1.23023;1.21048;-5.46448;-7.30255;0.55374;0.50909;0.60114;0.52151;0.59839;0.76288;0.48019;0.44131;
7/1/2016;00:03:16.8;0.24368;0.65625;0.27780;0.26868;1.23146;1.21094;-5.46204;-7.30011;0.55380;0.50955;0.60153;0.52121;0.59805;0.76328;0.47977;0.44141;
7/1/2016;00:03:17.0;0.24356;0.65625;0.27786;0.26883;1.23146;1.21261;-5.46112;-7.29858;0.55399;0.50946;0.60159;0.52161;0.59814;0.76346;0.47992;0.44135;
7/1/2016;00:03:17.2;0.24362;0.65585;0.27789;0.26898;1.23573;1.21643;-5.45898;-7.29858;0.55420;0.50977;0.60147;0.52151;0.59839;0.76352;0.48007;0.44159;
7/1/2016;00:03:17.4;0.24350;0.65607;0.27783;0.26874;1.23634;1.21704;-5.46051;-7.30133;0.55441;0.50961;0.60172;0.52148;0.59799;0.76398;0.48022;0.44168;
7/1/2016;00:03:17.6;0.24350;0.65601;0.27792;0.26886;1.23695;1.21780;-5.46021;-7.29858;0.55444;0.51025;0.60202;0.52139;0.59799;0.76385;0.48007;0.44138;
7/1/2016;00:03:17.8;0.24350;0.65631;0.27795;0.26825;1.24183;1.21979;-5.45776;-7.29645;0.55450;0.51025;0.60202;0.52142;0.59833;0.76428;0.48038;0.44159;
7/1/2016;00:03:18.0;0.24387;0.65601;0.27771;0.26868;1.23512;1.22208;-5.45624;-7.29370;0.55460;0.51041;0.60217;0.52155;0.59821;0.76437;0.48041;0.44153;
7/1/2016;00:03:18.2;0.24356;0.65601;0.27805;0.26886;1.24244;1.22436;-5.45288;-7.29523;0.55508;0.51053;0.60236;0.52151;0.59814;0.76434;0.48068;0.44153;
7/1/2016;00:03:18.4;0.24332;0.65561;0.27798;0.26889;1.24549;1.22711;-5.45258;-7.29462;0.55545;0.51074;0.60306;0.52139;0.59796;0.76471;0.48074;0.44180;
7/1/2016;00:03:18.6;0.24347;0.65616;0.27783;0.26865;1.24671;1.22696;-5.45441;-7.29156;0.55603;0.51114;0.60315;0.52151;0.59839;0.76511;0.48080;0.44193;
7/1/2016;00:03:18.8;0.24347;0.65594;0.27783;0.26855;1.24732;1.22864;-5.45227;-7.28851;0.55634;0.51157;0.60339;0.52148;0.59824;0.76492;0.48059;0.44162;
7/1/2016;00:03:19.0;0.24347;0.65585;0.27777;0.26865;1.24854;1.23093;-5.45135;-7.29095;0.55673;0.51129;0.60376;0.52167;0.59833;0.76550;0.48087;0.44199;
7/1/2016;00:03:19.2;0.24341;0.65598;0.27811;0.26819;1.25282;1.23260;-5.45013;-7.29034;0.55704;0.51172;0.60406;0.52182;0.59787;0.76566;0.48114;0.44208;
7/1/2016;00:03:19.4;0.24350;0.65616;0.27814;0.26840;1.25587;1.23382;-5.44586;-7.28790;0.55692;0.51215;0.60376;0.52127;0.59805;0.76559;0.48083;0.44156;
7/1/2016;00:03:19.6;0.24329;0.65610;0.27792;0.26822;1.26014;1.23611;-5.44556;-7.28638;0.55728;0.51224;0.60388;0.52158;0.59799;0.76553;0.48135;0.44199;
7/1/2016;00:03:19.8;0.24341;0.65598;0.27792;0.26849;1.25404;1.23886;-5.44434;-7.28577;0.55740;0.51230;0.60419;0.52170;0.59802;0.76566;0.48157;0.44193;
7/1/2016;00:03:20.0;0.24347;0.65598;0.27780;0.26877;1.25648;1.24100;-5.44281;-7.28363;0.55750;0.51273;0.60455;0.52200;0.59793;0.76556;0.48172;0.44205;
7/1/2016;00:03:20.2;0.24316;0.65588;0.27792;0.26855;1.26197;1.24130;-5.44281;-7.28088;0.55777;0.51309;0.60471;0.52164;0.59790;0.76578;0.48181;0.44205;
7/1/2016;00:03:20.4;0.24341;0.65588;0.27792;0.26846;1.26319;1.24405;-5.43884;-7.27966;0.55804;0.51321;0.60495;0.52161;0.59814;0.76584;0.48181;0.44208;
7/1/2016;00:03:20.6;0.24371;0.65585;0.27768;0.26843;1.26380;1.24634;-5.43854;-7.27936;0.55853;0.51334;0.60516;0.52173;0.59818;0.76611;0.48172;0.44214;
7/1/2016;00:03:20.8;0.24344;0.65594;0.27789;0.26883;1.26747;1.24954;-5.43701;-7.27875;0.55893;0.51349;0.60556;0.52164;0.59796;0.76614;0.48206;0.44232;
7/1/2016;00:03:21.0;0.24341;0.65598;0.27789;0.26843;1.26502;1.24985;-5.43762;-7.27844;0.55905;0.51398;0.60596;0.52176;0.59796;0.76651;0.48224;0.44220;
7/1/2016;00:03:21.2;0.24344;0.65601;0.27798;0.26828;1.27113;1.25168;-5.43610;-7.27478;0.55927;0.51437;0.60565;0.52158;0.59790;0.76651;0.48227;0.44214;
7/1/2016;00:03:21.4;0.24362;0.65591;0.27798;0.26834;1.27479;1.25290;-5.43365;-7.27570;0.55942;0.51443;0.60562;0.52185;0.59799;0.76669;0.48264;0.44247;
7/1/2016;00:03:21.6;0.24347;0.65598;0.27802;0.26852;1.27479;1.25580;-5.43182;-7.27539;0.55972;0.51483;0.60605;0.52179;0.59793;0.76651;0.48309;0.44244;
7/1/2016;00:03:21.8;0.24338;0.65570;0.27777;0.26849;1.27479;1.25732;-5.43304;-7.27417;0.55972;0.51498;0.60623;0.52182;0.59796;0.76688;0.48306;0.44247;
7/1/2016;00:03:22.0;0.24338;0.65585;0.27783;0.26852;1.27540;1.25900;-5.43060;-7.27020;0.56000;0.51514;0.60645;0.52194;0.59784;0.76685;0.48322;0.44254;
7/1/2016;00:03:22.2;0.24341;0.65591;0.27786;0.26834;1.27601;1.25946;-5.42847;-7.26685;0.56006;0.51538;0.60672;0.52209;0.59802;0.76718;0.48306;0.44241;
7/1/2016;00:03:22.4;0.24359;0.65573;0.27792;0.26828;1.28272;1.26251;-5.42725;-7.26868;0.56079;0.51559;0.60690;0.52185;0.59799;0.76730;0.48309;0.44278;
7/1/2016;00:03:22.6;0.24310;0.65564;0.27792;0.26877;1.28333;1.26648;-5.42725;-7.26959;0.56091;0.51572;0.60736;0.52191;0.59790;0.76733;0.48328;0.44278;
7/1/2016;00:03:22.8;0.24310;0.65588;0.27808;0.26813;1.28578;1.26739;-5.42419;-7.26624;0.56152;0.51605;0.60733;0.52185;0.59772;0.76785;0.48331;0.44269;
7/1/2016;00:03:23.0;0.24310;0.65598;0.27814;0.26797;1.28761;1.26831;-5.42450;-7.26532;0.56177;0.51614;0.60745;0.52176;0.59787;0.76837;0.48346;0.44260;
7/1/2016;00:03:23.2;0.24316;0.65585;0.27798;0.26819;1.28822;1.27045;-5.42328;-7.26410;0.56180;0.51608;0.60776;0.52191;0.59772;0.76840;0.48361;0.44284;
7/1/2016;00:03:23.4;0.24307;0.65564;0.27780;0.26855;1.29127;1.27350;-5.42236;-7.26501;0.56195;0.51639;0.60803;0.52191;0.59778;0.76859;0.48392;0.44321;
7/1/2016;00:03:23.6;0.24341;0.65585;0.27811;0.26855;1.29005;1.27533;-5.42053;-7.26105;0.56201;0.51645;0.60846;0.52197;0.59784;0.76904;0.48386;0.44302;
7/1/2016;00:03:23.8;0.24313;0.65567;0.27814;0.26819;1.29859;1.27670;-5.41962;-7.25922;0.56219;0.51691;0.60846;0.52216;0.59790;0.76898;0.48401;0.44272;
7/1/2016;00:03:24.0;0.24329;0.65582;0.27795;0.26816;1.29676;1.27792;-5.41901;-7.25769;0.56244;0.51712;0.60876;0.52206;0.59793;0.76913;0.48398;0.44308;
7/1/2016;00:03:24.2;0.24313;0.65588;0.27789;0.26825;1.29676;1.28052;-5.41656;-7.25800;0.56259;0.51712;0.60922;0.52240;0.59784;0.76935;0.48404;0.44312;
7/1/2016;00:03:24.4;0.24277;0.65567;0.27808;0.26822;1.30287;1.28174;-5.41687;-7.25708;0.56271;0.51758;0.60944;0.52222;0.59763;0.76932;0.48401;0.44324;
7/1/2016;00:03:24.6;0.24289;0.65561;0.27798;0.26816;1.30470;1.28418;-5.41565;-7.25616;0.56326;0.51819;0.60944;0.52209;0.59781;0.76968;0.48441;0.44339;
7/1/2016;00:03:24.8;0.24298;0.65582;0.27802;0.26813;1.29981;1.28464;-5.41138;-7.25250;0.56360;0.51837;0.60953;0.52219;0.59781;0.76968;0.48422;0.44321;
7/1/2016;00:03:25.0;0.24316;0.65567;0.27802;0.26804;1.30592;1.28830;-5.40985;-7.25525;0.56384;0.51865;0.60950;0.52216;0.59778;0.76932;0.48453;0.44345;
7/1/2016;00:03:25.2;0.24307;0.65555;0.27820;0.26855;1.30653;1.29089;-5.40985;-7.25311;0.56372;0.51898;0.61014;0.52228;0.59756;0.76944;0.48495;0.44360;
7/1/2016;00:03:25.4;0.24304;0.65594;0.27805;0.26794;1.31019;1.29242;-5.40894;-7.25006;0.56406;0.51926;0.61023;0.52222;0.59766;0.76999;0.48529;0.44348;
7/1/2016;00:03:25.6;0.24295;0.65564;0.27802;0.26791;1.30958;1.29303;-5.40771;-7.24670;0.56442;0.51953;0.61032;0.52222;0.59784;0.76990;0.48474;0.44345;
7/1/2016;00:03:25.8;0.24307;0.65564;0.27783;0.26825;1.31141;1.29578;-5.40771;-7.24670;0.56454;0.51944;0.61050;0.52234;0.59790;0.77020;0.48523;0.44373;
7/1/2016;00:03:26.0;0.24313;0.65546;0.27798;0.26810;1.31629;1.29684;-5.40436;-7.24670;0.56467;0.51981;0.61081;0.52234;0.59784;0.77042;0.48489;0.44379;
7/1/2016;00:03:26.2;0.24295;0.65552;0.27805;0.26797;1.31568;1.29913;-5.40497;-7.24640;0.56494;0.51987;0.61111;0.52225;0.59772;0.77069;0.48523;0.44385;
7/1/2016;00:03:26.4;0.24289;0.65561;0.27792;0.26773;1.32179;1.30081;-5.40405;-7.24365;0.56531;0.52005;0.61130;0.52209;0.59784;0.77094;0.48547;0.44360;
7/1/2016;00:03:26.6;0.24310;0.65570;0.27786;0.26788;1.31385;1.30234;-5.40039;-7.24304;0.56561;0.52029;0.61154;0.52228;0.59753;0.77087;0.48541;0.44370;
7/1/2016;00:03:26.8;0.24323;0.65558;0.27826;0.26807;1.31813;1.30600;-5.40070;-7.24152;0.56595;0.52017;0.61154;0.52234;0.59775;0.77100;0.48560;0.44397;
7/1/2016;00:03:27.0;0.24295;0.65546;0.27814;0.26794;1.32728;1.30768;-5.40039;-7.24213;0.56622;0.52054;0.61163;0.52228;0.59756;0.77115;0.48587;0.44394;
7/1/2016;00:03:27.2;0.24292;0.65558;0.27798;0.26801;1.32118;1.30936;-5.39703;-7.23846;0.56644;0.52066;0.61209;0.52216;0.59756;0.77176;0.48581;0.44388;
7/1/2016;00:03:27.4;0.24316;0.65536;0.27798;0.26776;1.32423;1.30997;-5.39734;-7.23846;0.56671;0.52072;0.61215;0.52231;0.59784;0.77151;0.48572;0.44394;
7/1/2016;00:03:27.6;0.24313;0.65524;0.27802;0.26801;1.32911;1.31302;-5.39398;-7.23846;0.56708;0.52075;0.61243;0.52249;0.59775;0.77197;0.48593;0.44434;
7/1/2016;00:03:27.8;0.24301;0.65564;0.27795;0.26813;1.33155;1.31515;-5.39398;-7.23755;0.56702;0.52109;0.61279;0.52237;0.59756;0.77216;0.48627;0.44418;
7/1/2016;00:03:28.0;0.24280;0.65552;0.27798;0.26794;1.33766;1.31775;-5.39337;-7.23328;0.56750;0.52145;0.61295;0.52240;0.59747;0.77237;0.48587;0.44415;
7/1/2016;00:03:28.2;0.24301;0.65564;0.27798;0.26749;1.33766;1.31851;-5.39185;-7.23328;0.56775;0.52124;0.61282;0.52252;0.59750;0.77231;0.48624;0.44415;
7/1/2016;00:03:28.4;0.24295;0.65546;0.27789;0.26761;1.33155;1.31988;-5.39185;-7.23297;0.56787;0.52182;0.61322;0.52225;0.59766;0.77271;0.48645;0.44409;
7/1/2016;00:03:28.6;0.24277;0.65570;0.27820;0.26749;1.34010;1.32263;-5.38727;-7.23328;0.56808;0.52176;0.61325;0.52240;0.59738;0.77274;0.48669;0.44400;
7/1/2016;00:03:28.8;0.24301;0.65546;0.27805;0.26785;1.33827;1.32263;-5.38696;-7.22900;0.56827;0.52222;0.61407;0.52228;0.59753;0.77283;0.48712;0.44415;
7/1/2016;00:03:29.0;0.24280;0.65567;0.27817;0.26752;1.34132;1.32446;-5.38696;-7.22687;0.56842;0.52277;0.61395;0.52231;0.59760;0.77310;0.48688;0.44415;
7/1/2016;00:03:29.2;0.24274;0.65527;0.27777;0.26761;1.34315;1.32721;-5.38422;-7.22778;0.56888;0.52255;0.61401;0.52255;0.59775;0.77286;0.48688;0.44446;
7/1/2016;00:03:29.4;0.24307;0.65506;0.27798;0.26779;1.34559;1.33041;-5.38513;-7.22565;0.56888;0.52280;0.61462;0.52264;0.59756;0.77289;0.48712;0.44461;
7/1/2016;00:03:29.6;0.24274;0.65540;0.27789;0.26758;1.34742;1.33163;-5.38330;-7.22351;0.56906;0.52310;0.61490;0.52264;0.59732;0.77356;0.48721;0.44461;
7/1/2016;00:03:29.8;0.24292;0.65549;0.27792;0.26733;1.35047;1.33301;-5.38391;-7.22290;0.56955;0.52350;0.61505;0.52267;0.59760;0.77338;0.48712;0.44467;
7/1/2016;00:03:30.0;0.24292;0.65549;0.27805;0.26727;1.35292;1.33484;-5.38116;-7.22168;0.57007;0.52377;0.61493;0.52258;0.59766;0.77377;0.48746;0.44458;
7/1/2016;00:03:30.2;0.24292;0.65552;0.27789;0.26733;1.35292;1.33682;-5.37872;-7.22290;0.57004;0.52408;0.61514;0.52277;0.59750;0.77399;0.48779;0.44489;
7/1/2016;00:03:30.4;0.24283;0.65558;0.27826;0.26727;1.35597;1.33789;-5.37689;-7.22015;0.57010;0.52438;0.61545;0.52267;0.59735;0.77408;0.48782;0.44485;
7/1/2016;00:03:30.6;0.24243;0.65546;0.27823;0.26730;1.35597;1.34003;-5.37781;-7.21924;0.57056;0.52463;0.61551;0.52246;0.59741;0.77444;0.48807;0.44458;
7/1/2016;00:03:30.8;0.24304;0.65552;0.27792;0.26743;1.35597;1.34323;-5.37628;-7.21619;0.57065;0.52493;0.61584;0.52240;0.59750;0.77478;0.48807;0.44482;
7/1/2016;00:03:31.0;0.24289;0.65543;0.27805;0.26727;1.35963;1.34384;-5.37354;-7.21802;0.57092;0.52524;0.61600;0.52301;0.59772;0.77493;0.48792;0.44510;
7/1/2016;00:03:31.2;0.24255;0.65503;0.27792;0.26761;1.36512;1.34750;-5.37354;-7.21771;0.57104;0.52533;0.61649;0.52271;0.59753;0.77484;0.48798;0.44504;
7/1/2016;00:03:31.4;0.24280;0.65512;0.27811;0.26749;1.36756;1.35010;-5.37109;-7.21466;0.57153;0.52573;0.61658;0.52277;0.59753;0.77539;0.48828;0.44516;
7/1/2016;00:03:31.6;0.24286;0.65521;0.27802;0.26697;1.36695;1.35010;-5.37201;-7.21497;0.57187;0.52612;0.61685;0.52271;0.59753;0.77539;0.48846;0.44492;
7/1/2016;00:03:31.8;0.24265;0.65518;0.27808;0.26727;1.36329;1.35269;-5.36865;-7.21191;0.57230;0.52643;0.61688;0.52274;0.59741;0.77570;0.48880;0.44498;
7/1/2016;00:03:32.0;0.24274;0.65524;0.27823;0.26733;1.36817;1.35467;-5.36804;-7.21222;0.57257;0.52670;0.61713;0.52283;0.59744;0.77567;0.48926;0.44534;
7/1/2016;00:03:32.2;0.24252;0.65536;0.27838;0.26736;1.37306;1.35666;-5.36865;-7.21069;0.57260;0.52701;0.61740;0.52280;0.59735;0.77579;0.48935;0.44519;
7/1/2016;00:03:32.4;0.24237;0.65543;0.27814;0.26703;1.37794;1.35895;-5.36652;-7.21008;0.57278;0.52682;0.61749;0.52267;0.59735;0.77594;0.48935;0.44528;
7/1/2016;00:03:32.6;0.24286;0.65515;0.27802;0.26736;1.37367;1.35910;-5.36346;-7.20581;0.57315;0.52710;0.61746;0.52264;0.59769;0.77594;0.48953;0.44528;
7/1/2016;00:03:32.8;0.24286;0.65500;0.27811;0.26712;1.37550;1.36215;-5.36133;-7.20581;0.57343;0.52725;0.61804;0.52310;0.59738;0.77597;0.48941;0.44574;
7/1/2016;00:03:33.0;0.24271;0.65524;0.27798;0.26730;1.38404;1.36474;-5.36255;-7.20459;0.57364;0.52737;0.61810;0.52286;0.59744;0.77652;0.48984;0.44547;
7/1/2016;00:03:33.2;0.24249;0.65512;0.27805;0.26740;1.38587;1.36703;-5.36255;-7.20367;0.57385;0.52777;0.61826;0.52277;0.59744;0.77673;0.48969;0.44565;
7/1/2016;00:03:33.4;0.24268;0.65497;0.27795;0.26718;1.38099;1.36841;-5.36102;-7.20459;0.57397;0.52798;0.61838;0.52295;0.59744;0.77707;0.48972;0.44550;
7/1/2016;00:03:33.6;0.24286;0.65509;0.27795;0.26706;1.38526;1.36963;-5.35797;-7.20306;0.57434;0.52811;0.61853;0.52298;0.59741;0.77722;0.48993;0.44565;
7/1/2016;00:03:33.8;0.24240;0.65503;0.27808;0.26721;1.38709;1.37237;-5.35767;-7.20215;0.57449;0.52829;0.61868;0.52301;0.59729;0.77734;0.49048;0.44586;
7/1/2016;00:03:34.0;0.24265;0.65506;0.27826;0.26718;1.38282;1.37421;-5.35553;-7.20032;0.57455;0.52844;0.61893;0.52298;0.59723;0.77747;0.49036;0.44553;
7/1/2016;00:03:34.2;0.24252;0.65536;0.27838;0.26721;1.38954;1.37573;-5.35614;-7.20001;0.57468;0.52881;0.61896;0.52286;0.59723;0.77734;0.49048;0.44556;
7/1/2016;00:03:34.4;0.24274;0.65509;0.27789;0.26721;1.38893;1.37817;-5.35278;-7.19788;0.57495;0.52908;0.61926;0.52301;0.59732;0.77765;0.49072;0.44586;
7/1/2016;00:03:34.6;0.24265;0.65494;0.27802;0.26736;1.38832;1.37924;-5.35278;-7.19666;0.57523;0.52917;0.61975;0.52316;0.59729;0.77762;0.49042;0.44595;
7/1/2016;00:03:34.8;0.24231;0.65488;0.27817;0.26718;1.39808;1.38153;-5.35339;-7.19574;0.57535;0.52945;0.62021;0.52325;0.59729;0.77768;0.49075;0.44586;
7/1/2016;00:03:35.0;0.24255;0.65515;0.27820;0.26688;1.39991;1.38275;-5.34851;-7.19421;0.57584;0.53015;0.62039;0.52313;0.59766;0.77814;0.49072;0.44595;
7/1/2016;00:03:35.2;0.24237;0.65506;0.27808;0.26682;1.39625;1.38321;-5.34851;-7.19360;0.57617;0.53009;0.62054;0.52325;0.59729;0.77832;0.49066;0.44598;
7/1/2016;00:03:35.4;0.24246;0.65500;0.27808;0.26709;1.40174;1.38779;-5.35034;-7.19360;0.57635;0.53027;0.62045;0.52335;0.59747;0.77838;0.49054;0.44614;
7/1/2016;00:03:35.6;0.24237;0.65512;0.27823;0.26691;1.40174;1.38840;-5.34760;-7.19116;0.57663;0.53073;0.62057;0.52301;0.59720;0.77844;0.49121;0.44614;
7/1/2016;00:03:35.8;0.24261;0.65552;0.27829;0.26688;1.39930;1.39038;-5.34668;-7.18903;0.57706;0.53061;0.62094;0.52310;0.59729;0.77869;0.49127;0.44598;
7/1/2016;00:03:36.0;0.24265;0.65503;0.27820;0.26724;1.40418;1.39145;-5.34485;-7.19116;0.57718;0.53091;0.62082;0.52301;0.59726;0.77850;0.49127;0.44595;
7/1/2016;00:03:36.2;0.24271;0.65530;0.27841;0.26721;1.40846;1.39328;-5.34454;-7.18872;0.57767;0.53116;0.62103;0.52307;0.59741;0.77884;0.49109;0.44620;
7/1/2016;00:03:36.4;0.24249;0.65497;0.27826;0.26740;1.40724;1.39572;-5.34180;-7.18842;0.57779;0.53125;0.62161;0.52322;0.59711;0.77896;0.49127;0.44626;
7/1/2016;00:03:36.6;0.24249;0.65509;0.27802;0.26712;1.41517;1.39709;-5.34241;-7.18750;0.57788;0.53174;0.62180;0.52316;0.59717;0.77945;0.49146;0.44641;
7/1/2016;00:03:36.8;0.24240;0.65488;0.27795;0.26685;1.41273;1.39831;-5.34058;-7.18475;0.57813;0.53207;0.62216;0.52325;0.59717;0.77957;0.49136;0.44644;
7/1/2016;00:03:37.0;0.24258;0.65515;0.27792;0.26712;1.41517;1.39999;-5.33844;-7.18475;0.57864;0.53223;0.62244;0.52344;0.59738;0.77997;0.49124;0.44647;
7/1/2016;00:03:37.2;0.24249;0.65503;0.27811;0.26709;1.41639;1.40259;-5.33691;-7.18323;0.57870;0.53244;0.62262;0.52338;0.59702;0.77969;0.49158;0.44650;
7/1/2016;00:03:37.4;0.24228;0.65497;0.27847;0.26675;1.41761;1.40320;-5.33875;-7.18231;0.57886;0.53262;0.62289;0.52335;0.59711;0.77979;0.49185;0.44647;
7/1/2016;00:03:37.6;0.24219;0.65518;0.27823;0.26694;1.42005;1.40396;-5.33417;-7.17987;0.57932;0.53320;0.62296;0.52328;0.59729;0.78018;0.49179;0.44620;
7/1/2016;00:03:37.8;0.24249;0.65494;0.27820;0.26694;1.41822;1.40640;-5.33356;-7.17896;0.57932;0.53326;0.62283;0.52319;0.59729;0.78033;0.49173;0.44644;
7/1/2016;00:03:38.0;0.24249;0.65494;0.27798;0.26721;1.42127;1.41052;-5.33264;-7.18018;0.57950;0.53320;0.62314;0.52325;0.59729;0.78049;0.49225;0.44653;
7/1/2016;00:03:38.2;0.24213;0.65497;0.27811;0.26694;1.42616;1.41128;-5.33356;-7.17682;0.57974;0.53336;0.62372;0.52319;0.59714;0.78043;0.49240;0.44656;
7/1/2016;00:03:38.4;0.24231;0.65472;0.27838;0.26715;1.43104;1.41235;-5.33020;-7.17438;0.57968;0.53372;0.62369;0.52307;0.59732;0.78079;0.49231;0.44672;
7/1/2016;00:03:38.6;0.24222;0.65469;0.27798;0.26688;1.42860;1.41495;-5.32928;-7.17468;0.57986;0.53394;0.62390;0.52338;0.59729;0.78104;0.49240;0.44672;
7/1/2016;00:03:38.8;0.24234;0.65491;0.27808;0.26666;1.43287;1.41617;-5.32745;-7.17407;0.58047;0.53439;0.62408;0.52341;0.59729;0.78125;0.49249;0.44678;
7/1/2016;00:03:39.0;0.24222;0.65451;0.27853;0.26694;1.43531;1.41983;-5.32715;-7.17407;0.58078;0.53445;0.62430;0.52365;0.59720;0.78128;0.49289;0.44666;
